Temperature,Humidity,SoilMoisture,Light,Description
34.060379177903556,64.75732635069872,46.574824517018115,690.3339146832203,monitoring
27.27259204758588,64.0293288663324,19.37059720487911,517.1592193335041,crop
39.435641654419214,69.62038923297588,52.9088526578582,154.76697546686245,humidity
39.24894589884222,81.23404829625746,50.953175693082805,396.89035074410225,monitoring
25.035645916507285,57.390460395109656,37.03968774927722,836.6132867706858,visualization
29.94497011784771,73.90080762795318,45.51213993116558,567.5591278059408,monitoring
26.017566196335395,68.28659819978955,25.71750565918742,530.6655546045707,farm
25.696809887549353,53.35141350847107,33.55839494664073,315.0828115057548,temperature
20.737738947090655,83.9314993177579,51.08184488552358,394.7591359332631,data
32.19128667959794,79.8713010803464,32.96325985866069,816.2768713225354,python
30.05358046457723,72.92259173292128,27.88991326627209,633.1704380214686,python
21.029575024999787,82.52908645471209,34.710622362515,729.9096214018663,farm
25.57292928473223,83.36471004799012,51.41246262186092,463.4763384541241,data
38.165317719333075,75.41814883575174,26.760402368543637,604.1977755649264,crop
24.79123781333945,81.85066641818361,18.68807965678719,298.70688699456605,farm
22.897897441824462,74.87357308346418,45.60070101653904,664.3686642267891,data
29.78905520555126,74.00703858801502,51.29891063540409,442.08106696266987,streamlit
39.71300908221201,70.93056891075922,15.031873926176667,454.03641185179646,analysis
24.84110543023001,77.63583197788206,21.993705637797234,619.4578596615054,farm
33.44271094811757,47.93025526465368,17.098599488049693,849.0244971751413,streamlit
35.232392306574354,84.04353795994642,27.39707057910833,151.20507728689674,crop
24.752750879847994,83.5921763872616,32.51754894527063,759.7945898776061,farm
34.56432697223719,41.462364151727954,47.44131684816532,333.9064883297545,crop
27.355662654385064,81.29083752823814,42.557379244083705,455.1355636051023,farm
32.64611661187159,46.44349337367226,41.04642837392156,117.53066302000717,data
32.670594215217896,56.75594271295709,27.61874733048272,340.83686226745044,temperature
30.71549368149517,77.1754128145804,52.072377654238,502.1049941041044,iot
21.805795401088165,48.03799480241541,33.56435836990823,144.9408618779512,streamlit
36.70604991178476,80.8983512059531,58.95524690075773,492.87658350653214,data
26.415601299434716,81.6067088978871,41.70710691478684,841.6885030867419,sensor
23.730370207997083,65.37338668804182,16.313237078225136,184.31457448624417,agriculture
20.81550283109528,40.31929358584168,43.8088781037717,711.5525824604035,streamlit
31.817858863764837,54.35190665874564,26.25520077158495,427.7368427007941,temperature
33.55128723684565,70.84634591878711,44.31635983430487,624.1389716194705,analysis
20.331756578557123,89.05930890137117,13.482057408120287,308.1892783881835,monitoring
30.24186116598562,71.59067635083342,18.74407185879797,227.59381003308664,python
24.529915503958758,52.99017905320799,52.786862945289315,228.37009141698115,data
32.903455808188994,71.70028515498056,21.358977851175744,156.39355651451572,farm
23.487328580099827,66.99926898579278,51.852056262147,248.51736392099443,data
33.81875476204932,78.99226975755718,23.96380442272052,631.3755079911746,visualization
27.734706926010748,45.34903194134792,42.144095502935386,805.3524894748065,streamlit
38.73459977473469,78.05139512510141,44.70752867549155,751.3005484729294,humidity
22.750418882919867,67.06332893380551,35.63273765725265,648.1074478995873,streamlit
26.82132702100517,88.14960019294973,25.265533834836564,188.34549072888214,temperature
22.269470424811782,57.0936083019343,20.632218818554804,331.34995703675986,visualization
38.49387236557126,71.6310946566974,11.65946772812131,347.8455002579752,iot
37.54678706761962,86.60140527550087,25.19732006203619,299.96555711809697,analysis
25.15883255430311,45.12548639953396,42.65813952656415,512.0045277677784,humidity
33.199680920683576,86.86142436182256,56.91524092242413,528.443051903738,crop
36.34444400402432,74.39428611504067,53.5602241131526,385.50878013688816,humidity
31.10401623198925,43.39185295525859,48.30323882676513,383.0313269891488,data
30.59301156712013,55.04817834734081,49.42236716266493,762.8444783248651,analysis
24.837045818009035,75.40860443226407,43.249245173799764,731.4342786557485,data
21.862055356117985,43.36753007343859,23.01434287830015,346.23666534459653,crop
37.944315159066534,69.10852300881366,55.359751535291494,831.0307550986074,streamlit
38.00836114326661,57.29415284764784,43.5366155952917,862.2520136020048,monitoring
32.66202914546536,71.04577588837385,38.022031549021996,361.39403362403266,analysis
26.780595820974014,42.28710169062564,15.549473460674054,383.5399590344439,monitoring
26.984191492253217,83.57684030761882,32.35277719032127,504.50732273756705,temperature
34.51911357740479,88.67444845886985,33.01791356009632,852.8966500269388,visualization
37.94220519905154,88.44389276428458,53.228180476133495,801.0555465138492,temperature
37.741728485302346,77.48259158714623,37.332411009389425,182.05437006687185,monitoring
35.597510917152476,46.5043120065316,29.020027448520484,414.184594617133,visualization
32.84063292308576,77.91315979645113,58.840016425532966,542.6969517998175,temperature
21.682799299900978,41.229345822940076,15.536029666315784,502.505978041232,analysis
23.232574281892276,41.106177576449866,31.12742141559723,255.09045434951415,farm
37.97108377054158,56.18051095747706,12.101233758570265,787.0534169345237,sensor
32.1285811931918,64.43215952023328,46.99520603834652,641.5526263974699,visualization
20.183941032332594,78.52037089038966,55.90382760995753,770.3266998814429,temperature
22.02943085732064,74.16476883032526,24.001866477524473,787.0114234795777,temperature
33.27003538216111,62.29513531883742,52.91708383995604,698.6846829325918,data
20.101231676924375,53.68133331408329,24.610911523094888,451.36848099977385,monitoring
23.216161028349973,89.85622500788556,55.53850808219576,588.4374040123396,agriculture
30.974675787331723,61.309065111798645,47.6980951798392,228.2923248957945,iot
33.83790395385387,62.569351216483774,50.24533884207193,638.9163339799262,visualization
33.03922519005201,48.181191059583455,10.900327780022725,243.4026045914246,python
24.485386189211198,79.74047743749647,58.1405178537013,655.1596724081254,python
34.24358442695072,74.68411128907442,46.33354960351616,283.6785286031749,humidity
24.744981749936002,51.03848063943802,25.237554769306666,194.04104012017598,temperature
26.507993963185356,44.11905228079213,51.46973324294235,232.22759211436593,humidity
34.92982810236048,74.02496510373565,24.0760599207465,101.59370817525621,analysis
32.992657980944294,72.72556071405677,53.6376919783064,674.9916942828241,agriculture
36.98446820988356,53.662976349910466,15.62901952059685,685.9208392467033,iot
33.15225784600687,87.54317811252051,45.184298873039786,511.94667993060756,monitoring
31.36617206670943,47.55289458904501,37.03492383224552,229.09024084430695,streamlit
21.87349535656185,61.6167400521301,14.826723509772041,166.8434700085518,sensor
27.35431606118867,87.18079600837994,22.09469141294195,115.3031731498296,visualization
25.30404735363451,60.986365846306114,10.620201813865739,232.59854157217657,iot
24.87979286758167,71.92629738320429,33.43839827322529,812.6844279865173,visualization
39.46021109504891,59.87971989813971,25.063263038000017,293.2294733613454,iot
27.861954493335208,53.7107601174335,39.917874214887945,383.4170617737725,streamlit
37.84093110354227,89.19888239799141,24.86189038543086,184.27638758506654,sensor
32.62277251994526,60.46670031575215,24.995955575349235,277.88904379853625,farm
35.89622607083297,84.70496018395673,47.15965993658017,515.3796566241641,monitoring
30.052741862103844,51.49773029455431,12.407141798917673,586.2021464765221,streamlit
31.53807769252718,50.655235201254165,55.144749759599364,296.2818513329688,data
29.850353876377277,41.55670414422557,52.61319371955907,146.18572738009377,humidity
23.90485975596089,72.58334126879424,43.39023416132033,412.82629530191895,visualization
34.44904230523011,58.42631718618806,39.66107850536922,287.36269674106734,python
25.615447248817116,83.21791249198185,54.615124906982615,275.64313858384156,temperature
20.486319328629076,63.66049533457786,19.266508976435723,867.8902421707642,iot
32.909445918143355,88.40967139573608,13.94845810954143,593.0403887405793,analysis
23.542213588140978,49.27627578515606,21.975508495476905,545.5027545376768,python
38.80917168705828,83.43115839778054,49.728913935009516,432.6200828186575,python
39.07857154005175,78.82984263958708,11.733513336324165,443.1554667441154,sensor
38.29728780440897,78.5460922322026,39.140341754174486,532.7240030704647,humidity
27.403174005108887,82.23916140584438,59.77187580956549,657.1438456288857,agriculture
20.30913233057735,78.05119954714993,52.78480469187697,661.7168769454636,sensor
38.566371251754504,71.31101608157077,36.072284452179474,237.35512616435966,streamlit
28.563682966346285,46.56224388411938,13.182045464332116,500.0902016613016,agriculture
39.33309638087339,41.6263089745626,51.568675719285494,429.56647602728157,monitoring
39.272399541785056,86.04239239078434,39.94892540886053,796.4215730155073,iot
37.060189109347206,70.8325157260369,15.746649852978342,605.1351369747011,analysis
25.888977841391714,79.82686454880881,14.692864241167811,526.0032531327854,visualization
27.701954572038506,64.0761175756275,55.48134097182962,192.3157137431339,python
37.02273343033714,45.86540944811972,43.46001314690392,584.5103114587291,temperature
26.338440103125553,46.259289610127524,51.46433996583777,193.76312454418672,agriculture
23.38985493372185,74.27826436144858,53.94894501411336,369.76526045260164,humidity
31.136025249167005,61.51529474497313,38.58861760241611,214.27357185146548,farm
38.723095483215616,50.02623633501683,35.872317587752065,653.6589176194951,visualization
33.920595933499456,64.57972733707184,31.521370516049508,265.00169106892207,monitoring
31.4012234017873,43.21044685375671,25.847329389555966,413.4874985504208,farm
21.943529875415372,69.09857009571994,31.729798042935588,816.5398220950229,monitoring
32.3001445339834,53.449670221754886,48.69398278650782,263.4531067191762,data
39.801077002085265,79.87795503185941,40.09617155075658,506.2440511670233,visualization
22.801680304730482,55.518097946178685,54.6261644977423,435.4173289328176,humidity
30.366593047274733,62.76100745409006,32.16900071895938,114.49923283658379,streamlit
37.54746143855911,40.58102699540503,40.3544789359377,734.2064908582503,python
34.81537235508409,43.62234438972794,41.56537765459944,155.2367250516798,farm
33.94031481990536,59.62467782033424,39.58485811531628,479.40401678156286,analysis
34.049681679742186,63.996941735856176,45.13168865427582,548.5426359511599,iot
27.189823024395103,70.00102740596519,21.871673418740315,602.7411652916696,sensor
25.871836885289866,54.58312893546516,35.61818887728953,650.9053034463004,temperature
36.18722310957027,74.74909430632712,15.211240140417384,302.61790681817206,streamlit
36.20226789358362,83.00611985946023,29.22556638224063,107.9830213267595,iot
37.341446371602075,78.99254944466749,34.38335343106322,678.7549298839295,python
38.26481105112943,41.980941267417855,42.611212977273624,528.5252794780629,iot
30.226847977218757,64.02534736289145,57.526552629310174,768.894162565799,monitoring
30.030325893743992,45.246508920908745,40.032553327417794,757.1106903205555,analysis
35.9659035793355,52.10225079312637,47.17969580882799,774.6609342303066,python
32.999278615555305,89.33312966335733,35.313302974760134,488.07572798363213,visualization
34.03933754515407,47.12477714507566,41.70520156881656,366.9027166694925,monitoring
35.91585338872202,64.9444076725678,13.546610806688673,733.246562073096,crop
37.800106836351326,70.90778671590596,22.71957904209235,461.0352904234039,agriculture
26.759903137030715,75.12324852720519,28.092654660256933,246.7537571227476,temperature
27.51165905279888,67.98243417434571,33.62466775032568,783.9792156491794,agriculture
21.87963879681738,40.48854237095918,12.282437275119186,806.0479014178778,sensor
31.56560281992348,56.3230654121996,17.001204877665884,473.0478049121361,crop
20.71884547593484,65.88558216923558,23.84071538956529,160.55978184782998,humidity
29.311960362649202,44.39332495724167,58.576634545052535,410.260871933545,sensor
30.85289269415153,57.53134656045904,26.567350355152538,742.8301275700827,sensor
25.730825042565687,41.66015543956833,34.102052905604125,821.419222836983,data
31.816665211380215,43.928924857751035,19.804885636919646,262.77819399807663,visualization
20.610004998780987,59.8461638100798,40.53900355378841,153.5788896202172,temperature
20.746963774984287,46.63578770215302,24.034160775798718,801.8803625062709,monitoring
36.45201121319317,68.3770424130779,20.349628921921337,411.5239511831002,analysis
27.20381282822526,74.47324845686329,35.828631422298955,533.4087714140505,visualization
22.541210253037697,80.02933495545415,10.275289958021041,874.4526496406071,agriculture
30.444865201096086,50.007512212240506,10.383201632461267,153.25178233137828,sensor
35.39987106197222,48.37412911295349,20.95344045509289,618.6544059616765,agriculture
24.316420549936865,45.228392016720015,11.836068125041058,159.28433805989366,streamlit
32.45780951638,71.82151247718184,15.401287706534568,400.3751427732003,agriculture
21.70694929987536,75.32378632434506,26.94303246693758,743.0516361547574,humidity
21.033634423372153,41.5793072412821,50.12928397899064,446.7777862045075,python
30.62709263136296,86.81061231218449,38.60243216846504,897.7458831223603,streamlit
30.81270243220213,42.59856418257362,35.63338629782082,547.2474279572817,streamlit
32.74859802996413,67.06481676505352,24.674441160406083,356.9297221087628,temperature
34.52182667445323,75.45302597254582,56.587685971640816,276.0890607238025,visualization
39.517041589250695,83.54845618730428,29.850752061859584,380.41642742892947,temperature
30.326006966023904,75.70434660662139,14.354638339788576,398.02661900764065,farm
26.45912945882492,80.08640415348958,40.853325805890066,154.9709421791688,iot
35.90372389537407,56.972509627140305,15.691919673830071,395.65935954141855,temperature
25.416645025241486,80.7412556873256,27.261157140084606,471.39081579137996,agriculture
28.779428414112722,44.00574231923376,35.37059693589045,678.1902017910437,monitoring
21.56912762684532,84.74083280302638,53.71112623425879,625.3835877772864,agriculture
20.50701486830915,67.37961880768681,34.67732901700593,667.0125241833234,monitoring
39.2529682935585,80.86488849812469,45.11293830158321,106.69094550148569,python
36.71960241024412,62.615914225915006,59.64084194995352,274.13391966442884,visualization
33.919484121873964,72.17888475982625,16.574455994899083,629.3474307198852,python
28.179058888285397,66.32013304680567,23.736576275975978,487.1914945437977,visualization
23.465886401416917,76.5794760877666,29.72880377988232,104.25078053467675,visualization
23.12874085342172,44.08149910152948,31.09140892694157,743.5957139454579,streamlit
25.004857963291904,43.01760419952819,30.551053763277288,718.2476586322699,farm
30.984533294122407,52.355161700507324,55.380550127827746,538.73533039485,monitoring
34.29191845400125,47.97723400565942,45.70163222334282,153.1706606210177,streamlit
33.203947534354626,83.58917832961009,40.39526070453519,713.2120396260677,temperature
25.598677938918858,50.960699367902215,25.468635893139105,566.9708701850911,humidity
39.097305613263885,88.79326279095656,51.189519211064734,725.5679817263673,visualization
34.75793833391537,56.844789588555344,57.75302557424945,701.3975939166723,monitoring
31.087081050228015,49.10589578443496,51.05991412751133,742.4016575662697,python
32.234414924687044,79.48492535712396,10.078255259573645,514.4064531236999,agriculture
28.3920012485558,72.9353887750438,41.820068509170355,212.259614554812,analysis
24.95461979002315,64.90978582265694,12.556769072105036,636.925978703751,temperature
27.119453573025233,67.76817754688156,22.880361016686095,596.3790280415765,analysis
35.15692220928738,75.96008891361319,12.976235017388584,693.8025497592697,crop
20.287869772595116,51.422737066564935,40.18977264746938,235.90480484058824,crop
22.321452810138325,89.8166958028371,44.32949567463034,255.9801599202314,agriculture
20.920052840435055,88.73965810733915,15.724381903295257,812.3276137754627,crop
20.814576046379404,72.51628431734684,29.191944152248976,699.9822387616566,iot
37.10921168022014,49.97712254645725,32.811825447777096,826.5827909602583,python
34.07315718760047,74.01141212156458,28.45265108804583,706.9722569311366,visualization
29.483476581746505,43.60992044895879,16.05125002425965,577.7242447922415,streamlit
21.95668321302003,41.532625110290304,30.94738950937377,623.3061896222989,farm
29.832317502336647,52.884144425560685,47.558902390420904,811.3023391520079,temperature
29.469435415611315,63.131147836965816,13.550383226662774,563.0454036095524,analysis
23.464037398200304,83.41362527041903,14.009000704095172,605.91305946271,agriculture
28.67703298475946,76.3584534883154,27.73856459179921,225.18137280288045,iot
27.97009468794747,77.13532605999904,57.08628558094625,479.13697609288215,agriculture
32.317001961044326,61.274666722403765,43.428632336145704,673.1176895664792,streamlit
32.701873017352874,57.29674962734815,43.93349783362824,316.7541586530923,iot
20.90608019544089,58.55193814923014,28.09599954189325,261.80334441962793,python
27.492252292529425,89.3824781868029,39.68303956042692,351.06144657953246,crop
32.51719831428473,42.005459570624126,10.50655920138717,293.2005023942668,crop
30.062725171601755,83.35157480612243,41.80480232047711,271.9301096291167,python
37.12979682376644,68.93377042861967,55.66434737881184,439.88067429446954,python
33.1738726323789,61.930770959479524,40.62867341724096,826.2708111068273,monitoring
23.258688541628594,76.26288302075682,53.68492967331725,505.6477173909746,data
21.411374948008596,64.33344707123514,46.19865277330469,250.33630465225843,python
32.84838556412631,83.67116190408302,16.027920820184512,161.57733550469925,agriculture
20.530226210832435,85.03509320056293,55.12266536429209,656.9249161103402,monitoring
31.715511625469265,61.08604634367277,13.322192217788745,406.2390115491103,temperature
38.80460482849915,53.841389861752575,36.69837362738819,757.4647572682874,monitoring
31.50948355751758,69.61751642966811,17.106856189672882,627.6086149126162,sensor
27.763398524130437,85.61816728083454,10.585330536545204,736.9931604330948,crop
32.86576436884707,50.53310945028333,31.10171300638195,317.556831534759,streamlit
29.165057809830333,71.14832917817414,24.75203538270781,653.8871379688464,sensor
30.9123357863187,71.57801100462603,34.300024689880146,311.249587754975,agriculture
38.8292961755305,76.65565112076405,38.85999433672754,851.2547835602332,analysis
27.722052756015486,46.57838425636299,12.186953615447369,609.0994252266995,analysis
39.22381127647829,75.79124823410443,16.15016475618728,359.60944014027365,python
38.107012839121275,85.45162603328205,37.93211982252127,315.6094898338181,temperature
23.915822695785927,48.984155443512094,27.158367658632912,252.7412680573148,monitoring
21.38722601750331,51.87716624619388,46.4586743774724,655.7127671149823,analysis
22.01556002754853,88.56975470208198,42.614582429596986,274.97249039834185,iot
20.364436513030995,49.04884763547449,52.28021814949534,576.2426127419913,python
21.88885921511857,82.71925466847895,44.62464133346126,311.70802154028587,iot
33.66013546832714,64.61389282240174,31.496553869507405,629.5751558350948,visualization
21.42377296920458,52.36155372015885,43.64833111972162,751.9517828324314,temperature
26.379512605875227,83.53749506362557,23.769058712770928,722.4201945157225,farm
36.897506219389086,62.265262750133274,25.315674938910632,708.6810647446254,streamlit
20.465438714716516,65.74086769648451,49.44925799603966,250.17792455380166,crop
36.28936965177871,57.96166846998828,32.32097582007911,170.70795758761497,monitoring
25.637095495468,69.64754257174637,49.919017025917626,659.1590627899085,streamlit
22.363296552433127,48.17619362925114,51.12111868341392,394.67777103548104,python
33.934743307283014,59.55407683258804,52.87811688306419,445.8769811226778,agriculture
32.57885693559768,88.47061611676438,55.83176179206036,124.91927423471284,humidity
37.549440270541055,52.90667163505638,31.549261025664812,307.6611594200393,humidity
34.70142087607772,72.8368332270646,25.94334091605694,126.94112309957121,humidity
36.06961860769697,56.259503211234744,39.109937329705694,803.3486180809981,analysis
25.64069145142613,78.67365628433004,28.558621171881377,294.7173465748244,farm
23.548790875594456,46.54368303591749,40.05370834001165,545.8697356584064,visualization
35.012295032817164,88.49105225392724,45.27929313219123,131.18345652890434,farm
36.136694785345284,62.68947706918196,44.42025092460684,633.4779130445264,visualization
39.81010284001347,51.8025231673232,28.727644351006067,358.4218766032751,monitoring
